protein,pog
human0|p287,0
human1273|p2332,4
human1354|p149,4
human1619|p437,4
human1639|p526,4
human1741|p425,4
human1751|p611,4
human1753|p423,4
human1759|p96,4
human1929|p1122,4
human2205|p807,4
human2732|p969,4
human498|p2283,4
human1683|p701,4
human696|p1143,4
human1068|p2256,4
human1069|p1760,4
human1692|p937,4
human2524|p1597,4
human1785|p4824,4
human1788|p4215,4
human120|p1746,4
human46|p1923,4
human1624|p3344,4
human1625|p2971,4
human1626|p3043,4
human261|p5659,4
human929|p1501,4
human3031|p3076,4
human274|p359,4
human1727|p934,4
human2771|p151,4
human2922|p237,4
human1575|p621,4
human1391|p824,4
human1406|p826,4
human1430|p925,4
human2080|p2329,4
human2700|p381,4
human2701|p383,4
human2703|p1556,4
human1527|p534,4
human1850|p1513,4
human1857|p1971,4
human1865|p1973,4
human1868|p1969,4
human1883|p1067,4
human906|p549,4
human493|p2350,4
human2525|p2402,4
human22|p643,4
human25|p2512,4
human2413|p1245,4
human601|p1459,4
human802|p4348,4
human205|p1389,4
human203|p749,4
human166|p2347,4
human562|p4121,4
human3031|p3589,4
human544|p2999,4
human1496|p940,4
human3110|p2143,4
human3417|p2341,4
human227|p2084,4
human631|p370,4
human739|p1840,4
human741|p3588,4
human203|p4136,4
human60|p1871,4
human251|p2047,4
human484|p4464,4
human618|p1938,4
human1363|p1061,4
human1365|p2637,4
human1368|p2604,4
human726|p1763,4
human727|p2803,4
human518|p1233,4
human1292|p3604,4
human1305|p3326,4
human946|p346,4
human3464|p1873,4
human1699|p2137,4
human1410|p4719,4
human1093|p2517,4
human2278|p2747,4
human2280|p2709,4
human1178|p1228,4
human1191|p1759,4
human1196|p1755,4
human1198|p1640,4
human186|p3577,4
human2734|p2657,4
human2739|p2335,4
human2743|p1809,4
human2755|p2378,4
human2767|p2036,4
human2770|p2083,4
human44|p2331,4
human1808|p423,4
human1410|p6420,4
human1696|p4521,4
human1270|p2042,4
human1272|p2037,4
human1278|p5924,4
human2251|p40,4
human510|p4711,4
human157|p456,4
human2604|p2923,4
human1067|p1652,4
human955|p2856,4
human960|p2856,4
human3056|p3060,4
human3057|p2357,4
human1835|p4428,4
human1841|p4117,4
human1859|p4667,4
human1861|p4664,4
human1866|p4550,4
human1874|p5044,4
human1878|p4724,4
human1881|p4722,4
human657|p5503,4
human671|p283,4
human681|p3670,4
human687|p5796,4
human689|p3073,4
human1380|p875,4
human1958|p2384,4
human1964|p2045,4
human1966|p2123,4
human1973|p1734,4
human1976|p1589,4
human2393|p1983,4
human2404|p1918,4
human2178|p1092,4
human2183|p1092,4
human2188|p1090,4
human2343|p1430,4
human2350|p1430,4
human2528|p1760,4
human1896|p6620,4
human1905|p6130,4
human3639|p1416,4
human2430|p399,4
human1622|p395,4
human2115|p1388,4
human2117|p1324,4
human2132|p2298,4
human2135|p2170,4
human2007|p202,4
human1109|p5269,4
human2681|p4025,4
human2691|p3668,4
human2698|p4015,4
human243|p5481,4
human2539|p2761,4
human2541|p2800,4
human2544|p2690,4
human28|p2826,4
human495|p2801,4
human324|p1989,4
human2006|p2652,4
human167|p1441,4
human730|p2313,4
human3517|p3014,4
human155|p3532,4
human442|p3194,4
human575|p3781,4
human602|p1300,4
human530|p1944,4
human626|p2010,4
human2364|p1598,4
human2375|p1598,4
human2875|p3077,4
human2391|p3484,4
human2919|p1564,4
human582|p882,4
human1231|p2101,4
human1233|p2100,4
human1255|p1894,4
human1259|p1892,4
human3282|p5420,4
human3358|p5195,4
human2603|p1969,4
human1992|p1496,4
human2002|p2406,4
human2012|p2406,4
human2015|p2406,4
human228|p907,4
human948|p5103,4
human3038|p721,4
human3045|p5078,4
human3431|p5668,4
human644|p1903,4
human777|p2263,4
human1070|p991,4
human1641|p371,4
human2587|p528,4
human609|p251,4
human736|p1866,4
human749|p871,4
human1847|p5608,4
human247|p966,4
human1714|p1273,4
human1908|p709,4
human2241|p1163,4
human3559|p1021,4
human3560|p771,4
human3561|p615,4
human3371|p562,4
human3556|p677,4
human642|p862,4
human1054|p2550,4
human3123|p3256,4
human3454|p3806,4
human3456|p4561,4
human874|p846,4
human3558|p896,4
human3555|p1653,4
human513|p1396,4
human798|p3949,4
human1962|p1642,4
human2651|p30,4
human3553|p872,4
human417|p184,4
human40|p1032,4
human223|p1625,4
human543|p99,4
human2809|p1704,4
human3562|p2015,4
human346|p2457,4
human2008|p441,4
human2530|p1965,4
human693|p811,4
human1504|p2230,4
human3554|p129,4
human1013|p1730,4
human1015|p1729,4
human3139|p1398,4
human3144|p1267,4
human3146|p348,4
human3293|p2036,4
human512|p2425,4
human1356|p1523,4
human2591|p1417,4
human2594|p1301,4
human76|p1158,4
human674|p1083,4
human8|p532,4
human1821|p440,4
human2489|p2277,4
human1217|p3962,4
human1582|p2662,4
human2473|p583,4
human2477|p583,4
human2480|p583,4
human2559|p1599,4
human2562|p1597,4
human2803|p1767,4
human2811|p1764,4
human983|p471,4
human990|p471,4
human1027|p3732,4
human1030|p3742,4
human1033|p3728,4
human3078|p1279,4
human3079|p1279,4
human3141|p1706,4
human3280|p1793,4
human3283|p228,4
human3298|p2215,4
human3303|p3595,4
human3305|p3296,4
human3308|p3241,4
human3313|p94,4
human3314|p94,4
human3346|p3654,4
human3389|p113,4
human102|p2356,4
human284|p2329,4
human468|p1484,4
human998|p1358,4
human3096|p2133,4
human1321|p609,4
human1332|p609,4
human1339|p609,4
human3598|p3228,4
human2764|p3250,4
human2772|p3250,4
human276|p2145,4
human541|p265,4
human1443|p3013,4
human1469|p3004,4
human1475|p2737,4
human1490|p3763,4
human1502|p3761,4
human2682|p1117,4
human2697|p996,4
human807|p1419,4
human956|p966,4
human958|p966,4
human3055|p3308,4
human3291|p213,4
human3300|p3855,4
human3301|p3855,4
human3302|p3447,4
human3458|p1448,4
human3478|p729,4
human1052|p3038,4
human1055|p3039,4
human3427|p2379,4
human2330|p2550,4
human2333|p2539,4
human3348|p1911,4
human3349|p1913,4
human3557|p2606,4
human423|p1490,4
human141|p3275,4
human151|p3980,4
human1367|p2214,4
human3367|p3856,4
human3368|p3852,4
human2479|p3067,4
human3680|p362,4
human2712|p3482,4
human1117|p2342,4
human2162|p2865,4
human356|p908,4
human3097|p2097,4
human29|p2780,4
human1593|p3180,4
human625|p3997,4
human427|p2508,4
human430|p1811,4
human855|p1787,4
human1219|p3055,4
human1221|p3057,4
human1223|p2814,4
human3646|p3083,4
human3365|p2603,4
human3372|p3088,4
human1961|p1537,4
human915|p4484,4
human916|p4485,4
human3007|p4250,4
human3604|p797,4
human64|p1708,4
human240|p425,4
human760|p1143,4
human922|p2442,4
human3012|p783,4
human3402|p5057,4
human3403|p5060,4
human2094|p1158,4
human2614|p1122,4
human591|p3449,4
human930|p3088,4
human936|p3094,4
human1024|p3216,4
human3203|p823,4
human3206|p823,4
human3322|p913,4
human3463|p2723,4
human3603|p1451,4
human3128|p524,4
human3229|p1900,4
human3230|p1898,4
human3257|p154,4
human3258|p155,4
human3369|p3650,4
human3370|p3721,4
human2072|p456,4
human3125|p2276,4
human3472|p837,4
human997|p1091,4
human2710|p2389,4
human3101|p4592,4
human3552|p674,4
human3571|p3575,4
human738|p272,4
human742|p2720,4
human2087|p2314,4
human787|p2190,4
human497|p1239,4
human917|p3298,4
human920|p3271,4
human3155|p1347,4
human3157|p1028,4
human3160|p723,4
human3163|p723,4
human3170|p282,4
human3435|p642,4
human3457|p154,4
human3476|p1986,4
human1290|p2587,4
human1701|p128,4
human1701|p5080,4
human1704|p128,4
human1706|p2786,4
human2907|p2494,4
human999|p3199,4
human1000|p3198,4
human3098|p144,4
human3099|p144,4
human3091|p2487,4
human3114|p2634,4
human82|p3611,4
human523|p3343,4
human962|p127,4
human1057|p923,4
human1058|p2921,4
human3127|p1446,4
human3247|p2107,4
human1579|p1093,4
human2288|p2549,4
human3210|p2162,4
human957|p62,4
human959|p62,4
human1979|p1892,4
human1981|p1817,4
human1987|p4387,4
human2507|p1904,4
human2514|p1901,4
human3054|p375,4
human3057|p376,4
human3136|p2095,4
human3161|p338,4
human3162|p338,4
human3440|p664,4
human3442|p664,4
human1722|p3155,4
human1439|p297,4
human952|p4471,4
human954|p4471,4
human1996|p62,4
human881|p525,4
human367|p3931,4
human992|p1036,4
human993|p1036,4
human994|p1036,4
human3428|p663,4
human3102|p2456,4
human3104|p2458,4
human1038|p1448,4
human2571|p508,4
human2909|p523,4
human3227|p258,4
human3335|p159,4
human3408|p1808,4
human3599|p3459,4
human3600|p2283,4
human487|p3096,4
human3601|p3628,4
human452|p4430,4
human1342|p1019,4
human1350|p1477,4
human1352|p1200,4
human3083|p676,4
human2365|p2477,4
human2407|p2500,4
human3222|p2234,4
human3618|p63,4
human3615|p325,4
human3617|p50,4
human877|p1731,4
human3616|p211,4
human2547|p331,4
human2552|p781,4
human2555|p687,4
human2558|p1886,4
human3602|p1479,4
human886|p1562,4
human1007|p2250,4
human3118|p2202,4
human3205|p482,4
human3426|p1864,4
human2657|p1879,4
human2671|p1371,4
human637|p4075,4
human3459|p1065,4
human386|p3255,4
human969|p1408,4
human3049|p329,4
human3316|p1018,4
human1661|p12,4
human3629|p982,4
human3339|p1909,4
human3341|p1930,4
human972|p1890,4
human974|p1890,4
human3037|p1125,4
human3039|p1126,4
human3156|p1272,4
human3172|p1291,4
human3296|p1713,4
human3299|p1769,4
human3413|p1981,4
human941|p1974,4
human2066|p610,4
human2069|p378,4
human2124|p467,4
human2130|p283,4
human2141|p1440,4
human3627|p592,4
human3628|p1299,4
human697|p557,4
human910|p254,4
human911|p1805,4
human912|p476,4
human27|p583,4
human281|p2251,4
human522|p993,4
human926|p494,4
human3020|p427,4
human3021|p427,4
human116|p3398,4
human1583|p614,4
human1600|p441,4
human2050|p1066,4
human2052|p1034,4
human3480|p1279,4
human1532|p10,4
human1538|p11,4
human1556|p11,4
human1570|p11,4
human1299|p2921,4
human1302|p2389,4
human886|p2413,4
human3205|p2083,4
human3426|p2695,4
human298|p1476,4
human1303|p1691,4
human3630|p555,4
human941|p2493,4
human969|p2225,4
human3049|p2125,4
human3316|p2212,4
human1725|p1792,4
human1953|p1020,4
human595|p734,4
human3621|p727,4
human1007|p1978,4
human3118|p2074,4
human3622|p290,4
human3624|p376,4
human3625|p432,4
human3626|p301,4
human2229|p2790,4
human2233|p2741,4
human2319|p1087,4
human282|p928,4
human3620|p611,4
human3623|p133,4
human3619|p587,4
human781|p2571,4
human986|p2012,4
human988|p2010,4
human2266|p167,4
human2267|p607,4
human2273|p604,4
human2987|p2769,4
human3041|p2345,4
human3080|p1891,4
human3158|p554,4
human3183|p2989,4
human1980|p555,4
human1010|p838,4
human1012|p840,4
human3137|p390,4
human2268|p2533,4
human788|p2529,4
human882|p1312,4
human3297|p1277,4
human3324|p936,4
human3083|p1360,4
human3222|p2553,4
human796|p29,4
human3117|p1245,4
human2510|p37,4
human2532|p752,4
human2536|p735,4
human3234|p685,4
human3235|p688,4
human3357|p208,4
human519|p935,4
human551|p1893,4
human925|p1071,4
human986|p884,4
human988|p882,4
human2987|p510,4
human3041|p536,4
human3080|p709,4
human3137|p1133,4
human3183|p940,4
human1065|p2263,4
human241|p1574,4
human2995|p1292,4
human2998|p1291,4
human3120|p1187,4
human3614|p293,4
human3611|p255,4
human2062|p1264,4
human2065|p1201,4
human2229|p2233,4
human2233|p2277,4
human788|p1151,4
human882|p1742,4
human142|p244,4
human1271|p195,4
human1274|p194,4
human1434|p1123,4
human3612|p2416,4
human3613|p2215,4
human992|p377,4
human993|p377,4
human994|p377,4
human3428|p1185,4
human2274|p15,4
human3127|p3463,4
human236|p419,4
human3105|p542,4
human3106|p542,4
human3107|p541,4
human3437|p1378,4
human59|p2652,4
human1049|p3426,4
human3445|p746,4
human3446|p746,4
human2944|p2720,4
human2954|p2213,4
human82|p164,4
human286|p1094,4
human523|p214,4
human953|p2241,4
human962|p1722,4
human1020|p2076,4
human3132|p863,4
human3241|p2110,4
human3342|p2453,4
human981|p1509,4
human1058|p2597,4
human3091|p1783,4
human3114|p451,4
human3247|p2558,4
human1057|p3439,4
human286|p2358,4
human3612|p2155,4
human1012|p2324,4
human218|p530,4
human3357|p2247,4
human2715|p733,4
human972|p1141,4
human974|p1141,4
human3037|p1264,4
human3039|p1265,4
human3156|p330,4
human3172|p14,4
human3296|p390,4
human3299|p390,4
human3413|p1455,4
human794|p3615,4
human3459|p156,4
human1123|p609,4
human1130|p609,4
human1669|p732,4
human2949|p614,4
human2955|p614,4
human2973|p399,4
human3719|p1790,4
human2784|p1048,4
human873|p1210,4
human1237|p983,4
human471|p1693,4
human1950|p1045,4
human2753|p1524,4
human1780|p1423,4
human1787|p1425,4
human1789|p1422,4
human3471|p1836,4
human3474|p1835,4
human3479|p2028,4
human3675|p1518,4
human2346|p2263,4
human2029|p1030,4
human1245|p125,4
human1252|p125,4
human2921|p126,4
human2923|p126,4
human2019|p2970,4
human2654|p36,4
human2659|p481,4
human267|p101,4
human349|p502,4
human492|p374,4
human1760|p236,4
human1764|p236,4
human1969|p239,4
human3495|p717,4
human3631|p217,4
human1121|p530,4
human1128|p531,4
human2726|p497,4
human2783|p281,4
human3633|p1189,4
human3634|p1169,4
human3636|p363,4
human2669|p73,4
human1142|p186,4
human1144|p186,4
human1668|p165,4
human1333|p123,4
human2249|p964,4
human24|p4608,4
human1181|p15,4
human1189|p447,4
human1728|p188,4
human1999|p882,4
human1920|p485,4
human2607|p27,4
human1321|p820,4
human1332|p820,4
human1339|p820,4
human1238|p536,4
human1248|p536,4
human1249|p535,4
human2032|p463,4
human2913|p381,4
human3102|p2107,4
human3104|p2109,4
human3161|p3084,4
human3162|p3085,4
human3347|p1470,4
human2307|p700,4
human2321|p699,4
human2322|p622,4
human2327|p622,4
human957|p1295,4
human959|p1295,4
human3054|p2887,4
human3057|p3161,4
human3136|p911,4
human3440|p1945,4
human3442|p1945,4
human2062|p2724,4
human2091|p1909,4
human2100|p1913,4
human1290|p357,4
human1701|p1242,4
human1701|p6194,4
human1704|p1241,4
human1979|p1819,4
human1981|p1744,4
human1987|p675,4
human1991|p1968,4
human2224|p274,4
human2225|p274,4
human2226|p274,4
human2288|p124,4
human2507|p841,4
human2514|p840,4
human307|p3655,4
human1219|p548,4
human1221|p548,4
human1223|p548,4
human3101|p2424,4
human2059|p862,4
human2061|p862,4
human2062|p2937,4
human997|p399,4
human1906|p1738,4
human3280|p2004,4
human1706|p1229,4
human2907|p432,4
human2174|p419,4
human2184|p419,4
human2196|p418,4
human1210|p614,4
human345|p971,4
human1286|p887,4
human1289|p889,4
human1733|p216,4
human2009|p664,4
human1779|p834,4
human1781|p1001,4
human922|p3028,4
human3012|p3467,4
human29|p3832,4
human2812|p449,4
human3565|p845,4
human983|p3185,4
human990|p3185,4
human3078|p325,4
human3079|p325,4
human3283|p1829,4
human3298|p354,4
human3313|p1898,4
human3314|p1901,4
human3365|p3750,4
human3389|p1122,4
human1240|p800,4
human1729|p1412,4
human1735|p1382,4
human2920|p409,4
human2914|p459,4
human28|p3242,4
human495|p1282,4
human1217|p4436,4
human1582|p2523,4
human2473|p1753,4
human2477|p1951,4
human2480|p1753,4
human2559|p618,4
human2562|p617,4
human2803|p820,4
human2811|p819,4
human3347|p3600,4
human1664|p394,4
human1932|p1145,4
human948|p5171,4
human1054|p737,4
human3038|p2480,4
human3045|p6101,4
human3282|p2946,4
human3358|p4288,4
human3431|p5349,4
human3454|p285,4
human3456|p2754,4
human3598|p3927,4
human1088|p401,4
human2384|p647,4
human3563|p352,4
human3564|p1357,4
human798|p3755,4
human1962|p1189,4
human1242|p596,4
human2917|p402,4
human915|p3170,4
human916|p3171,4
human1024|p89,4
human3007|p2841,4
human3322|p2410,4
human3402|p3195,4
human3403|p3196,4
human3603|p1884,4
human3604|p4849,4
human275|p603,4
human291|p3437,4
human307|p1592,4
human355|p3478,4
human427|p4501,4
human430|p1475,4
human447|p4380,4
human3784|p1269,4
human2013|p1228,4
human2018|p1222,4
human2996|p1605,4
human2997|p1612,4
human591|p2032,4
human760|p3928,4
human930|p315,4
human936|p315,4
human3463|p44,4
human1996|p592,4
human218|p3437,4
human452|p1394,4
human487|p4447,4
human952|p544,4
human954|p544,4
human3210|p1592,4
human3600|p4016,4
human3601|p3363,4
human3602|p503,4
human2330|p817,4
human2333|p814,4
human3458|p3570,4
human3478|p1231,4
human3680|p3392,4
human1666|p1055,4
human3203|p3066,4
human3206|p3066,4
human1793|p3006,4
human1805|p3007,4
human3291|p4532,4
human3300|p1501,4
human3301|p1501,4
human3302|p1497,4
human3229|p1980,4
human3230|p1978,4
human3257|p1791,4
human3258|p1793,4
human3369|p823,4
human3370|p827,4
human3599|p556,4
human3676|p364,4
human2031|p1071,4
human2044|p1073,4
human3128|p2618,4
human3338|p2615,4
human3348|p611,4
human3349|p612,4
human2491|p1415,4
human3184|p1798,4
human3186|p1798,4
human3515|p3703,4
human855|p1161,4
human3684|p3886,4
human144|p2847,4
human746|p797,4
human918|p3300,4
human947|p1202,4
human949|p1202,4
human950|p3576,4
human1002|p4441,4
human1003|p4440,4
human1005|p4388,4
human2087|p257,4
human3008|p1496,4
human3009|p1353,4
human3376|p1413,4
human3377|p1414,4
human3397|p2806,4
human3571|p1450,4
human3683|p3584,4
human3685|p4059,4
human3686|p695,4
human3687|p1789,4
human3688|p190,4
human3689|p328,4
human3690|p3547,4
human3691|p2944,4
human3692|p3012,4
human3693|p3325,4
human2946|p797,4
human2956|p800,4
human2969|p1271,4
human2983|p1270,4
human3516|p2657,4
human234|p323,4
human1137|p147,4
human1141|p131,4
human1150|p131,4
human1159|p131,4
human1620|p502,4
human2589|p149,4
human256|p2677,4
human91|p528,4
human398|p832,4
human762|p1732,4
human1359|p1858,4
human2924|p1724,4
human999|p671,4
human1000|p670,4
human1013|p3534,4
human1015|p3533,4
human2072|p3501,4
human3098|p310,4
human3099|p310,4
human3125|p4142,4
human3139|p2201,4
human3144|p2446,4
human3146|p2988,4
human3293|p3112,4
human917|p234,4
human920|p234,4
human1052|p1423,4
human1055|p1424,4
human3141|p1470,4
human3155|p1483,4
human3157|p1164,4
human3160|p2802,4
human3163|p2804,4
human3170|p2265,4
human3435|p2489,4
human3457|p1011,4
human3476|p2671,4
human30|p2063,4
human92|p2659,4
human98|p1975,4
human248|p2051,4
human272|p837,4
human488|p3641,4
human496|p2180,4
human561|p2835,4
human571|p1749,4
human579|p842,4
human1027|p1070,4
human1030|p1070,4
human1033|p1068,4
human1200|p582,4
human1992|p2134,4
human2002|p1505,4
human2012|p1505,4
human2015|p1505,4
human2479|p2006,4
human3303|p1720,4
human3305|p471,4
human3308|p471,4
human3346|p1408,4
human482|p40,4
human3472|p3844,4
human288|p1894,4
human1098|p2150,4
human2818|p2303,4
human1154|p1139,4
human1156|p1142,4
human3710|p1309,4
human1040|p187,4
human3407|p187,4
human2206|p931,4
human250|p641,4
human3218|p687,4
human2672|p1308,4
human2005|p4292,4
human2014|p3978,4
human2022|p272,4
human3310|p724,4
human3311|p724,4
human1355|p1489,4
human807|p986,4
human956|p4422,4
human958|p4484,4
human3055|p4247,4
human3059|p4127,4
human3367|p2217,4
human3368|p2216,4
human3372|p2438,4
human3427|p3142,4
human3646|p2701,4
human341|p2520,4
human3782|p145,4
human3129|p2153,4
human3130|p2153,4
human213|p111,4
human1073|p1326,4
human1746|p1298,4
human1665|p432,4
human2118|p2990,4
human2122|p2995,4
human2129|p3123,4
human3424|p1023,4
human3485|p936,4
human2215|p731,4
human2221|p731,4
human3046|p2498,4
human3467|p1117,4
human3273|p981,4
human1214|p84,4
human2098|p1261,4
human2102|p1166,4
human1482|p2591,4
human1487|p2919,4
human1175|p394,4
human1954|p1311,4
human2312|p578,4
human2566|p491,4
human2567|p491,4
human2652|p88,4
human2655|p88,4
human2666|p573,4
human1226|p190,4
human3486|p141,4
human3487|p83,4
human3489|p76,4
human3491|p312,4
human3492|p1625,4
human1900|p2400,4
human249|p2268,4
human2931|p1316,4
human3123|p3358,4
human908|p155,4
human3152|p1357,4
human966|p837,4
human2679|p237,4
human1955|p1161,4
human800|p1416,4
human2775|p1934,4
human991|p965,4
human996|p796,4
human1046|p764,4
human3135|p1182,4
human3386|p302,4
human3449|p2376,4
human1203|p932,4
human1213|p1301,4
human289|p390,4
human2836|p145,4
human868|p1151,4
human589|p1177,4
human3036|p3857,4
human3411|p499,4
human828|p921,4
human3488|p1342,4
human3490|p1534,4
human3393|p434,4
human753|p1318,4
human861|p930,4
human1382|p579,4
human1385|p580,4
human3010|p1629,4
human3011|p1629,4
human3040|p199,4
